MOFname,volume [A^3],weight [u],surface_area [m^2/g],volumetric_sa [m^2/cm^3],void_fraction,void_volume [cm^3/g],topology_num,metal_element,metal_group,functional_group_1,functional_group_2,organic_linker1,organic_linker2,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1832,25558.895264,5406.7065600000005,4775.19,1677.3670359137107,0.67736,1.9283,6,2,11,18,18,24,29,4.659782614,2.919708
mof_unit_pretest_1833,11523.41457,4678.25408,3124.78,2106.535541788163,0.5187,0.7693999999999999,0,1,12,2,2,1,17,5.265241069,3.756803
mof_unit_pretest_1834,11028.638034,2881.96112,4349.23,1887.232190040206,0.65816,1.5168,6,1,12,14,14,1,19,3.598120974,3.011532
mof_unit_pretest_1835,4980.922396,1588.408566,3357.24,1777.7945078212838,0.55279,1.0439,6,2,11,20,1,22,24,3.49424885,2.986804
mof_unit_pretest_1836,5082.424077000001,1688.30508,3554.02,1960.4086998776586,0.55962,1.0145,6,1,12,14,19,4,11,5.165067363,3.673626
mof_unit_pretest_1837,19951.260591,7376.4249599999985,3433.18,2107.7489792043975,0.5111899999999999,0.8326,0,1,12,5,11,19,22,4.455444383,3.175825
mof_unit_pretest_1838,33095.48112,4785.242560000001,5285.15,1268.9347817725816,0.78341,3.2629,6,2,11,17,2,3,14,3.11591874,2.4478880000000003
mof_unit_pretest_1839,3379.748688,1100.301006,3656.85,1976.8830353451901,0.53554,0.9906,2,9,5,1,1,6,20,5.84797902,3.65395
mof_unit_pretest_1840,17725.439935,3514.89296,6416.58,2112.8342113963745,0.68032,2.0661,6,1,12,13,5,19,25,3.88942366,3.606793
mof_unit_pretest_1841,26070.305555000003,2969.724859,6116.0,1156.8692992347476,0.8421299999999999,4.4521,6,1,12,1,20,20,25,2.6131846480000003,1.908
mof_unit_pretest_1842,29198.421664,3747.21568,6172.35,1315.3659196106214,0.7967699999999999,3.7388,6,1,12,10,10,2,23,3.1170529780000003,2.896935
mof_unit_pretest_1843,21370.096022,5088.84848,4612.71,1823.9625795002376,0.6698,1.6939,0,1,12,17,17,17,25,4.53985906,3.250085
mof_unit_pretest_1844,4462.5958630000005,1593.82076,3766.65,2233.8495199795425,0.5323399999999999,0.8976,0,1,12,14,12,11,15,4.813539725,3.660049
mof_unit_pretest_1845,36630.657078,4978.67328,5569.21,1256.9246357828613,0.8021,3.554,6,1,12,17,17,6,7,3.3339307610000004,2.52601
mof_unit_pretest_1846,32514.243721,6187.393155,4545.59,1436.3856009376047,0.74182,2.3476,6,1,12,1,17,3,22,3.605341463,3.212888
mof_unit_pretest_1847,18395.555281,4077.397171,4772.26,1756.4708159547379,0.66105,1.796,6,2,11,1,6,1,3,4.212674766,3.502777
mof_unit_pretest_1848,1211.591114,563.01976,2889.76,2229.8521044650133,0.3835,0.497,0,1,12,15,15,12,19,5.611151138,3.742685
mof_unit_pretest_1849,23939.72013,4032.42888,5957.85,1666.4179636723243,0.7463199999999999,2.6683,0,1,12,5,15,6,23,3.168368985,2.284292
mof_unit_pretest_1850,41136.893508,13631.19744,3286.25,1808.2140574692578,0.61487,1.1175,0,1,12,4,11,7,14,5.259603023,3.717603
mof_unit_pretest_1851,4637.210161,3404.3493200000003,1290.15,1572.766574706521,0.2823699999999999,0.2316,3,4,6,5,4,23,23,9.893574071,4.591946
mof_unit_pretest_1852,5060.537647,2543.6700600000004,2298.54,1918.5048888228205,0.4282599999999999,0.5131,6,1,12,3,16,1,14,10.04873886,4.195334
mof_unit_pretest_1853,2531.845521,1197.50348,2173.77,1707.2609120775703,0.3943599999999999,0.5020999999999999,0,2,11,17,17,6,24,6.945607682,4.339613
mof_unit_pretest_1854,19944.654456,8593.246720000001,2753.89,1970.2624464456483,0.4127699999999999,0.5768999999999999,0,1,12,10,13,19,22,8.846874302,3.749164
mof_unit_pretest_1855,2874.980018,2609.96538,1146.67,1728.5625222622111,0.37834,0.251,0,1,12,4,4,8,15,9.478789443,5.300255
mof_unit_pretest_1856,4909.167312,1157.03008,4398.52,1721.432956408115,0.68766,1.7571,0,1,12,3,20,7,26,4.455380258,3.465857
mof_unit_pretest_1857,3440.705617,1067.57192,4123.72,2124.6408190635443,0.57127,1.1088,0,2,11,17,17,7,19,5.535908509,3.765862
mof_unit_pretest_1858,9889.314769,5029.62848,2042.27,1724.7636478970173,0.4115699999999999,0.4873,6,2,11,10,19,24,24,8.563363263999998,4.591605
mof_unit_pretest_1859,41254.771082,13123.28832,3328.78,1758.3296863701373,0.5560199999999998,1.0526,0,1,12,15,9,7,22,5.422570856,3.568979
mof_unit_pretest_1860,9095.274926,5041.101879999999,2035.73,1873.5985704204445,0.35629,0.3871,3,4,6,16,4,6,23,8.20658682,4.589378
mof_unit_pretest_1861,8992.418891999998,2928.98056,3941.48,2131.797817585093,0.6030999999999999,1.1151,0,1,12,2,2,11,11,3.943520532,3.189812
mof_unit_pretest_1862,10953.822479,2727.481638,4626.6,1912.9552774324736,0.6336899999999999,1.5326,5,12,10,14,1,20,23,4.393241593,3.756251
mof_unit_pretest_1863,16964.962215,8355.431840000001,2119.08,1733.0459704151974,0.5326499999999998,0.6512999999999999,0,1,12,3,9,6,15,4.919217939,3.791762
mof_unit_pretest_1864,7835.876609999998,3854.840220000001,2283.62,1865.4746728248658,0.58128,0.7116,8,1,12,14,4,34,35,5.116328328,4.007954
mof_unit_pretest_1865,25700.945416,4777.46096,5051.74,1559.3218489555263,0.7130699999999999,2.3101,0,1,12,16,16,2,27,4.818318974,3.132998
mof_unit_pretest_1866,5044.735792,1539.24108,3743.43,1896.6389377554797,0.5806899999999999,1.1461,6,1,12,20,20,4,22,5.659567547999999,3.654665
mof_unit_pretest_1867,4926.0091090000005,1203.40244,4153.7,1684.9907839851583,0.6516699999999999,1.6064,0,1,12,17,20,7,8,5.184609416,3.526435
mof_unit_pretest_1868,30870.139913,5177.18864,5761.95,1604.6177915486248,0.7450999999999999,2.6755,0,1,12,8,8,3,20,3.622798112,2.7391080000000003
mof_unit_pretest_1869,10815.259818,3132.05032,5449.32,2620.479772298277,0.5884699999999999,1.2237,6,2,11,9,7,5,25,3.789616861,3.009696
mof_unit_pretest_1870,32539.3751,5900.31992,4561.72,1373.5412371768896,0.75855,2.5192,6,2,11,17,3,3,24,3.3346847630000003,3.231294
mof_unit_pretest_1871,19624.124491,5187.7676,3857.05,1693.1374551240995,0.62023,1.4129,6,1,12,10,11,2,24,5.14604033,3.780632
mof_unit_pretest_1872,7744.944036,2697.52158,3386.84,1958.790776124528,0.64017,1.1069,8,1,12,20,4,35,35,4.409183328999999,3.249046
mof_unit_pretest_1873,5228.160924,1354.03964,4429.29,1904.8609288113284,0.63388,1.4739,6,2,11,18,18,11,22,3.146099784,2.727889
mof_unit_pretest_1874,14500.309528,5670.52272,3735.76,2425.8922988626578,0.5494799999999999,0.8462,0,1,12,3,17,1,3,4.965222923,3.447635
mof_unit_pretest_1875,2613.319851,1519.8634,2135.21,2062.0505633301927,0.4000799999999999,0.4143,2,9,5,4,4,13,20,5.758210728,4.285288
mof_unit_pretest_1876,5118.664533,1686.5612199999998,3642.18,1992.7534692450565,0.5068199999999999,0.9263,6,2,11,7,5,1,4,4.935911995,4.003265
mof_unit_pretest_1877,10213.869322,3980.01264,3707.68,2399.0711308881673,0.5127899999999999,0.7924999999999999,6,2,11,8,17,5,17,5.387278494,3.678811
mof_unit_pretest_1878,4125.461446,779.81604,5338.55,1675.6745431577383,0.7445399999999999,2.372,0,1,12,10,10,21,21,3.181211551,2.275493
mof_unit_pretest_1879,14384.728787,3896.17856,4322.14,1943.9394372842366,0.62585,1.3915,0,1,12,11,11,9,20,4.067803506000001,3.270779
mof_unit_pretest_1880,13156.535926,3804.72256,4920.41,2362.813569042227,0.5720699999999999,1.1913,6,2,11,15,16,5,27,3.968057693,3.10235
mof_unit_pretest_1881,8338.754166,1844.561,5131.56,1884.898586535911,0.6711,1.827,8,2,11,2,2,34,35,3.611206454,3.0538830000000003
mof_unit_pretest_1882,49407.21415,5997.5203200000005,5219.54,1052.1079875115809,0.82161,4.076,6,2,11,17,15,7,27,2.787450488,2.302257
mof_unit_pretest_1883,5536.579585,5205.35304,937.73,1463.9733778199275,0.2745,0.1758,6,1,12,4,2,9,19,13.38585621,5.316822
mof_unit_pretest_1884,2808.320566,1074.840366,3309.72,2103.464894176141,0.54352,0.8551999999999998,0,1,12,1,3,8,12,4.876108155,3.475556
mof_unit_pretest_1885,27377.713165,7154.5584,4017.73,1743.4646171782372,0.68537,1.5794,6,1,12,3,3,4,20,4.457373107,2.87914
mof_unit_pretest_1886,12137.912856,3720.31984,4588.41,2335.313591387489,0.56546,1.111,0,1,12,5,16,1,25,5.406440936,3.402886
mof_unit_pretest_1887,15253.843173,5630.405702,3397.76,2082.5711021100133,0.59199,0.9658,0,1,12,1,3,2,24,5.041340569,4.0848260000000005
mof_unit_pretest_1888,5094.57185,1606.21974,3718.69,1946.8566255769222,0.5660199999999999,1.0812,6,2,11,8,8,4,24,5.50585743,3.719124
mof_unit_pretest_1889,23604.339067,4745.48624,5684.62,1897.7414299652576,0.67564,2.0238,0,1,12,12,9,23,23,5.122997986000001,3.007256
mof_unit_pretest_1890,4515.563287,1121.642,4781.48,1972.202020724631,0.62728,1.5208,0,2,11,3,8,23,27,6.601607667000001,3.323653
mof_unit_pretest_1891,2591.9060670000003,865.30404,4053.82,2247.297974290141,0.55078,0.9935,0,2,11,3,15,6,11,4.440861594,3.128105
mof_unit_pretest_1892,5491.137678,1518.18468,4405.78,2022.701540170173,0.6138399999999999,1.337,0,2,11,20,2,23,28,4.394458319,3.3317650000000003
mof_unit_pretest_1893,8236.696804999998,2422.68644,3238.03,1581.509201532151,0.66816,1.368,0,1,12,3,17,3,28,4.102101079,3.69329
mof_unit_pretest_1894,4195.974187,1050.86508,4415.91,1836.4583900582643,0.67641,1.6265,0,1,12,3,3,6,7,2.89084007,2.935031
mof_unit_pretest_1895,3131.891308,1222.82956,3345.31,2168.914049748126,0.58721,0.9057,0,1,12,4,4,8,19,4.672452601,3.426956
mof_unit_pretest_1896,2574.390731,959.55008,3516.52,2176.4715813814523,0.46287,0.7479,0,2,11,9,20,6,11,5.580944025,3.675287
mof_unit_pretest_1897,11168.916973,5765.991411,2323.5,1991.8302862212133,0.51007,0.5949999999999999,0,1,12,4,1,14,20,5.723046616,3.628983
mof_unit_pretest_1898,2438.397122,1805.0352,610.57,750.5219984462263,0.10942,0.0889999999999999,2,9,5,5,5,5,29,12.17952711,5.007156
mof_unit_pretest_1899,26616.435676,2964.082,6353.69,1174.932900310609,0.8307899999999999,4.4926,6,2,11,6,6,20,23,2.28261165,1.772364
mof_unit_pretest_1900,6262.215889,1291.98708,4625.94,1584.8087364375458,0.6675499999999999,1.9485,0,2,11,9,9,3,7,4.265903283,3.4158089999999994
mof_unit_pretest_1901,4078.831345000001,1059.347278,4288.09,1849.324933194612,0.63938,1.4825,0,1,12,1,1,2,3,3.97578144,3.07308
mof_unit_pretest_1902,29657.069616000004,4612.16624,5621.28,1451.6391100588796,0.7429,2.8768,6,1,12,16,12,7,19,3.422026354,3.051264
mof_unit_pretest_1903,2071.250009,1968.893976,506.12,798.8956059289583,0.13955,0.0884,1,10,2,4,4,42,51,9.223550243,5.209027
mof_unit_pretest_1904,19763.027803,5080.40176,4428.65,1890.4389699318547,0.6620099999999999,1.5509,0,1,12,10,10,17,20,4.519597811000001,3.226147
mof_unit_pretest_1905,2275.306449,2096.29018,1148.07,1756.4128144014805,0.32249,0.2107999999999999,0,1,12,4,10,2,14,12.83737542,4.740381
mof_unit_pretest_1906,29219.16314,4683.37232,5650.38,1503.8873068223434,0.75744,2.8458,6,1,12,17,18,2,25,3.86501996,2.643662
mof_unit_pretest_1907,2882.509122,795.38092,4357.25,1996.4741119937903,0.5716299999999999,1.2476,0,1,12,10,10,8,22,4.178249637,3.36237
mof_unit_pretest_1908,2024.484844,1698.72628,1317.58,1835.8305633460473,0.3899699999999999,0.2798999999999999,0,2,11,20,4,1,27,9.517206452000002,4.475847
mof_unit_pretest_1909,21744.482674000003,3580.93344,5612.37,1534.7590029824505,0.74073,2.7087,6,2,11,6,6,19,27,3.129974078,2.739993
mof_unit_pretest_1910,5468.929057,2534.61692,3098.94,2384.898683839254,0.5803,0.754,0,2,11,4,20,25,28,6.81839978,3.793427
mof_unit_pretest_1911,5239.265643,2390.9922,2368.45,1794.810855598201,0.57721,0.7617,0,1,12,4,19,8,27,7.58942405,3.953522
mof_unit_pretest_1912,1326.836023,778.9942,1673.03,1631.0505650343348,0.2991699999999999,0.3069,0,1,12,17,17,19,24,6.789111808,4.260749
mof_unit_pretest_1913,7458.420665,1806.35004,4661.45,1874.6612176359488,0.65181,1.6208,6,1,12,2,2,14,23,4.04031541,3.661764
mof_unit_pretest_1914,4829.259868,985.369546,5345.4,1811.1127808946314,0.69146,2.0408,0,1,12,1,1,3,21,3.37283356,2.743447
mof_unit_pretest_1915,2895.850311,1405.20684,2391.45,1926.9576828931379,0.4277399999999999,0.5308,0,2,11,2,17,8,24,7.693329552,4.080345
mof_unit_pretest_1916,2228.1459440000003,1623.337176,827.37,1000.9481851542475,0.1977899999999999,0.1635,1,10,2,10,10,47,52,8.966693051,4.76101
mof_unit_pretest_1917,7528.630473,1701.3038399999998,5095.22,1911.9457608605635,0.67195,1.7907,6,1,12,19,15,11,23,3.642965252,3.078513
mof_unit_pretest_1918,7229.622767,2769.89432,3302.65,2101.1489499709087,0.5181299999999999,0.8144,6,1,12,13,13,5,14,5.88823649,3.722243
mof_unit_pretest_1919,5030.416477000001,1740.42432,3145.73,1807.2547342425648,0.51917,0.9037,6,1,12,12,14,4,24,4.482960498,3.832708
mof_unit_pretest_1920,15017.884347,3154.40896,4935.74,1721.5048186119332,0.69796,2.0011,6,1,12,0,0,4,6,4.23995316,3.030232
mof_unit_pretest_1921,4028.994738,1233.90486,3867.98,1967.0523613082603,0.5270199999999999,1.0363,0,2,11,8,10,23,26,6.382320739,3.791538
mof_unit_pretest_1922,4037.223447,903.606179,5251.89,1951.9053420756923,0.65917,1.7736,0,2,11,14,1,6,8,3.976770411,3.178357
mof_unit_pretest_1923,2064.949371,1430.78601,1927.81,2218.0750259552674,0.4082399999999999,0.3548,0,2,11,4,3,11,27,6.327139203,4.277843
mof_unit_pretest_1924,8731.950535,3259.52688,3477.59,2155.601139711037,0.5374499999999999,0.8670999999999999,0,1,12,10,10,1,4,4.1033464660000005,3.635677
mof_unit_pretest_1925,4649.630452,1064.70872,4673.06,1776.8896487995678,0.649,1.7068,0,2,11,2,15,8,26,3.964031987,3.04438
mof_unit_pretest_1926,2469.962087,1798.30456,1603.29,1938.3480803437424,0.3945299999999999,0.3262999999999999,0,1,12,4,17,6,12,7.551758474999998,4.465382
mof_unit_pretest_1927,27995.201325,8016.1744,4604.72,2189.442355601847,0.61563,1.2948,0,1,12,14,9,19,23,3.659465822,2.7539580000000004
mof_unit_pretest_1928,3157.82686,1661.63308,2011.35,1757.442769070378,0.3891899999999999,0.4454,0,2,11,17,17,7,24,8.078594458999998,4.766642
mof_unit_pretest_1929,2515.950312,1242.45642,2654.77,2176.971442949982,0.4916899999999999,0.5996,0,1,12,3,18,12,13,5.162913675,3.596276
mof_unit_pretest_1930,37051.981805,7131.10544,5009.26,1600.905570775129,0.69015,2.1595,0,1,12,10,12,3,7,6.20595848,3.219482
mof_unit_pretest_1931,27012.051893,5339.36912,4500.74,1477.2806914105988,0.7202899999999999,2.1945,6,1,12,17,14,7,24,4.318576611,2.849856
mof_unit_pretest_1932,19525.437275,3594.85152,5263.45,1609.153285759901,0.72806,2.3814,6,1,12,10,10,2,24,3.422231366,3.392031
mof_unit_pretest_1933,17271.328456,5129.37792,4349.25,2144.8654468635414,0.56511,1.1459,0,1,12,14,14,4,28,7.030743049,3.971401
mof_unit_pretest_1934,3041.69574,959.55008,4328.72,2267.556397188903,0.5446199999999999,1.0397,0,2,11,9,9,20,23,4.553109222,3.25826
mof_unit_pretest_1935,2194.354316,1543.340176,871.4099999999999,1017.7103102296633,0.19757,0.1691999999999999,1,10,2,0,0,47,52,9.331260306,4.526568
mof_unit_pretest_1936,28960.804532,6542.78052,3503.8,1314.4309120871537,0.7450799999999999,1.9861,6,1,12,4,2,17,23,3.524910418,2.89223
mof_unit_pretest_1937,5642.549475,1207.08876,4946.17,1757.0316933910128,0.7026899999999999,1.9781,0,1,12,3,3,3,6,4.470115902,3.349965
mof_unit_pretest_1938,10052.408042,2833.89808,4632.33,2168.5045339660855,0.63556,1.3577,6,1,12,0,0,5,17,3.750133069,3.135247
mof_unit_pretest_1939,7422.330918,2422.9888,4030.7,2184.9338606846873,0.54176,0.9994,0,2,11,3,14,23,23,4.604690697,3.628697
mof_unit_pretest_1940,24661.778266,5214.338720000001,5158.08,1810.9633046491101,0.67385,1.9193,6,2,11,13,19,6,19,4.940420219,3.121905
mof_unit_pretest_1941,1972.259046,781.17564,4007.14,2635.517943133958,0.4680199999999999,0.7116,0,1,12,10,19,19,25,5.431626187999999,3.94373
mof_unit_pretest_1942,15199.482026,5529.8564,3414.52,2062.820565830296,0.5234699999999999,0.8665,6,2,11,15,19,1,25,6.321473322999999,4.1684470000000005
mof_unit_pretest_1943,5685.695002,1199.8406,4549.85,1594.3504898747767,0.6537,1.8655,0,1,12,18,18,7,27,4.305905564,3.098039
mof_unit_pretest_1944,3873.436866,1480.2413,3041.81,1930.2557064354312,0.5272799999999999,0.8308999999999999,2,9,5,4,20,20,27,4.245845314,3.611219
mof_unit_pretest_1945,12151.784608,4896.29408,3187.94,2132.9677869355714,0.4644399999999999,0.6941,0,1,12,9,10,4,25,5.328522174,4.0612900000000005
mof_unit_pretest_1946,22139.6851,3650.826118,5399.91,1478.6076780541432,0.75189,2.7459,6,1,12,1,5,6,22,3.351401688,2.465996
mof_unit_pretest_1947,16983.258453,6068.7528,3243.5,1924.593688756142,0.59061,0.9953,0,1,12,2,2,6,15,4.570719161,3.288817
mof_unit_pretest_1948,4122.76856,926.0003,6002.48,2238.71917858301,0.65354,1.7523,0,1,12,11,12,21,21,4.657395164,3.064675
mof_unit_pretest_1949,3873.231248,1492.50524,3014.2,1928.6846734252008,0.4610799999999999,0.7206,2,9,5,20,9,20,27,5.761039293,3.752986
mof_unit_pretest_1950,17093.741433000003,7596.89744,2741.71,2023.3330487822159,0.51683,0.7003,6,1,12,2,3,4,5,5.815027322000001,3.581083
mof_unit_pretest_1951,23775.704823,4569.16272,5181.41,1653.4760532047844,0.7067399999999999,2.2147,0,1,12,14,14,2,7,2.951159757,3.2504310000000003
mof_unit_pretest_1952,80465.312439,16731.4848,4950.53,1709.3232666753179,0.69947,2.0258,7,1,12,17,17,31,32,3.32633224,3.200595
mof_unit_pretest_1953,1581.893365,1723.5386399999998,0.0,0.0,0.0574599999999999,0.0318,2,9,5,3,10,24,24,16.64375643,6.71926
mof_unit_pretest_1954,18498.995130000003,5358.51264,3615.85,1739.214924537297,0.5793,1.2044,6,2,11,11,14,15,27,4.033660329,3.814505000000001
mof_unit_pretest_1955,30102.108287,3645.08304,6262.16,1259.1613914966938,0.8062099999999999,4.0095,6,2,11,5,5,7,19,2.749270519,2.481221
mof_unit_pretest_1956,4998.817115,1588.50456,3359.25,1772.5980605664993,0.5437699999999999,1.0305,6,2,11,14,14,22,22,3.638504842,3.024926
mof_unit_pretest_1957,4536.627231,1988.024912,2719.6,1978.9758100536596,0.3895099999999999,0.5353,3,4,6,14,1,6,25,5.955029099,3.596289
mof_unit_pretest_1958,18331.607474,7904.239359999999,3086.98,2210.2432653108485,0.4286499999999999,0.5987,0,1,12,18,17,5,23,6.477147928,4.120307
mof_unit_pretest_1959,19700.709329,4150.969664,4497.81,1573.6767484797765,0.70504,2.0151,6,1,12,1,15,2,22,3.116051808,3.037928
mof_unit_pretest_1960,7364.699326999998,2715.80448,3938.82,2411.883575819673,0.53364,0.8715,6,2,11,0,0,5,15,5.115965199,3.582377
mof_unit_pretest_1961,2960.808676,1924.43854,1916.91,2068.9126272511053,0.41613,0.3856,0,2,11,14,3,8,14,7.883328207999998,4.078542
mof_unit_pretest_1962,7254.204047999999,3228.3152,2891.09,2136.4586971712583,0.4024499999999999,0.5445999999999999,6,2,11,6,17,5,24,7.6586477629999985,4.012294
mof_unit_pretest_1963,26604.007471,3011.773773,6319.94,1188.0506803632368,0.8381899999999999,4.4588,6,2,11,15,1,20,25,2.749424899,1.7565849999999998
mof_unit_pretest_1964,1531.130181,691.54766,2429.41,1822.0384600441369,0.34319,0.4576,0,2,11,16,11,11,20,4.81495642,4.15681
mof_unit_pretest_1965,4982.932646,1040.19106,5053.63,1751.7747744150126,0.7194699999999999,2.0756,0,1,12,2,20,21,26,2.950583944,2.893219
mof_unit_pretest_1966,18349.883679,3628.804,4901.58,1609.5816694306357,0.7097299999999999,2.1613,6,2,11,10,10,4,27,3.3385561580000003,2.957154
mof_unit_pretest_1967,1751.314475,1672.412856,0.0,0.0,0.01973,0.0124,1,10,2,14,10,47,48,43.66039384,6.890489
mof_unit_pretest_1968,2800.014744,1136.47974,3981.95,2683.7614381046374,0.538,0.7982,0,1,12,2,4,21,25,3.977001354,3.176847
mof_unit_pretest_1969,17906.403167,4692.45696,4141.64,1802.2333085840544,0.58925,1.3541,6,1,12,12,20,22,27,4.126510978,3.059794
mof_unit_pretest_1970,1528.8317539999998,751.06032,2270.4,1852.0991301796814,0.39678,0.4864,0,1,12,9,9,12,20,6.513730399,4.111286
mof_unit_pretest_1971,4536.898249,3405.8085,1381.6,1722.2263773199784,0.3148199999999999,0.2525999999999999,3,4,6,4,8,6,25,7.782426546,4.575605
mof_unit_pretest_1972,2152.79575,1176.3194,2049.0,1859.135812386266,0.31445,0.3466,2,9,5,17,10,20,22,6.175174142,4.176143
mof_unit_pretest_1973,3269.071988,1133.93876,3729.5,2148.13936610183,0.54396,0.9444,0,1,12,18,3,12,26,4.950156641,3.655535
mof_unit_pretest_1974,3006.176384,825.01828,4717.46,2149.829733834709,0.60896,1.3363,0,1,12,2,20,2,20,3.917811162,3.150682
mof_unit_pretest_1975,21562.291531,3250.49456,5692.3,1424.9152572630428,0.77864,3.1105,6,1,12,20,20,2,19,3.172814135,2.812587
mof_unit_pretest_1976,39704.673429,7961.8072,5291.59,1761.9879809217211,0.70756,2.1249,0,1,12,17,11,6,29,3.496131512,3.182175
mof_unit_pretest_1977,59361.86809,8703.043359999998,4445.01,1082.1390176676266,0.8351799999999999,3.4306,6,1,12,20,3,7,28,2.944529531,2.969951
mof_unit_pretest_1978,1896.579235,2443.1828800000003,402.68,861.3740250010414,0.1199,0.0560999999999999,2,9,5,4,3,5,18,13.97651127,5.2048
mof_unit_pretest_1979,3701.623503,1021.53846,5209.01,2387.0658266149767,0.6109799999999999,1.3333,0,2,11,4,4,23,25,4.550306607,3.392249
mof_unit_pretest_1980,41553.835369,10609.14816,4566.39,1935.9276657644045,0.6371999999999999,1.503,0,1,12,17,15,7,11,4.182764434,3.130719
mof_unit_pretest_1981,5009.10834,1803.42572,3455.05,2065.565147480284,0.4857799999999999,0.8125999999999999,6,1,12,11,12,1,24,7.467759126,3.904462
mof_unit_pretest_1982,15128.142553,4137.32948,4341.42,1971.5737548953061,0.58348,1.2848,6,2,11,20,11,4,25,4.336663422,3.823728
mof_unit_pretest_1983,2523.079793,733.1626129999999,4766.59,2299.9788835180643,0.5768499999999999,1.1955,0,1,12,1,1,6,24,4.543114694,3.405867
mof_unit_pretest_1984,33147.281373000005,4627.27328,5016.07,1162.7532147489383,0.81412,3.5121,6,1,12,19,19,20,27,3.262558028,2.271462
mof_unit_pretest_1985,4644.763969,1205.3456199999998,4285.06,1846.5096348909344,0.65747,1.5257,0,2,11,4,2,7,23,4.2331690680000005,3.82195
mof_unit_pretest_1986,1465.706508,515.37718,4083.96,2384.5496778164274,0.4933,0.8448999999999999,0,2,11,20,11,11,21,5.174784895,3.828359
mof_unit_pretest_1987,16829.557642,3968.85808,4343.96,1701.0826394389944,0.66498,1.6981,6,2,11,10,14,4,7,3.499796625,3.060597
